,TopK1,TopK1_LongShort,Baseline_P50,Equal_Weight,Random_Top1
2022-11-30,-0.015345578498241141,-0.005987174002168805,-0.0015775937557414015,-0.0015481132897645629,-0.003441828313658484
2022-12-01,-0.008983226330214311,0.003741613165107155,-0.022659973923003705,-0.022517116780146562,-0.025448580880893978
2022-12-02,-0.02537038435048533,-0.0027833272760835193,-0.03358039407081971,-0.031561278766584815,-0.03146533742623554
2022-12-05,-0.01378465963283726,-0.008582126329011619,-0.006578380438338509,-0.0087127105176465,-0.009695975028765456
2022-12-06,0.012132952848695755,0.0072901918572143565,0.018217472448377164,0.015265343403504286,0.008548479457280806
2022-12-07,-0.0034350013003793256,0.004755394521421041,-0.005301039422173944,-0.0010388816217391994,-0.0015105879171170278
2022-12-08,0.016389890240039007,0.039054887974342756,0.01449675499282632,0.00360866346404449,0.004731027201587028
2022-12-09,0.006782517688334488,0.023859647820888286,0.02476391331952306,0.01537810028052804,0.025781590990185416
2022-12-12,-0.015535984815180148,-0.008851801836491757,-0.008420397068701764,-0.009412200116315017,-0.008799445439897165
2022-12-13,-0.04685405227512862,0.02317702613756431,-0.03418229773652218,-0.03389658345080789,-0.03344683303249192
2022-12-14,-0.014578834674545127,0.01605417220991004,-0.006715786080094611,-0.012374964673970004,-0.009197333021610424
2022-12-15,-0.01590976700752189,-0.006756718621281466,-0.024573480003751386,-0.0214053156839239,-0.021903536941692985
2022-12-16,-0.0005288072895059948,0.04000380366382744,0.0045374327048126415,-0.007615974055469288,-0.007128818293078661
2022-12-19,0.023809738647391,0.01273939661849055,0.01803157228041189,0.015217197013268749,0.01467737477751529
2022-12-20,-0.023772801530637988,0.03252738203436528,-0.03273769271660635,-0.040750531699858095,-0.040612283638199666
2022-12-21,-0.0027980835384753266,0.007376374963999788,0.005471403179380219,0.0021825122299723447,0.002308584191760874
2022-12-22,-0.013878354467691256,0.050105089423371274,-0.015699626489967006,-0.037586707106431715,-0.04081396948278864
2022-12-23,-0.030685278155902607,-0.03188709673533552,-0.014851370996021776,-0.007859901523051747,-0.011308865988645413
2022-12-27,0.02832448131789933,-0.026251212824994985,0.030469105656146248,0.039200252362987485,0.041180306262863293
2022-12-28,-0.00033484586685006337,-0.005749431691258466,-0.0017729532567137378,0.0007840619489865981,-0.00013718461137856444
2022-12-29,-0.038404815517178226,0.042008835112389564,0.0010752947917050584,-0.016138673855961,-0.021901350589529304
2022-12-30,0.010314209212454184,-0.020467321821741824,-0.00027008999153395764,0.007089758986676297,0.009654814448900515
2023-01-03,-0.010604597120825843,0.009217250319743131,-0.020250687181878075,-0.02150617440736865,-0.02244507193690697
2023-01-04,0.03679398134584777,0.006071445489952532,0.027219919746386302,0.026852944120608645,0.02811651996728686
2023-01-05,0.004089249921836791,-0.027629880741220747,0.01400070018212827,0.020479030356721127,0.0211900392769596
2023-01-06,0.0044562818028250906,-0.0024781409014125455,0.011690934571379614,0.011833791714236756,0.01138123811385591
2023-01-09,0.057083825879343464,0.01823583815059579,0.027387445311112427,0.0266134234717099,0.028027863736243826
2023-01-10,-0.005261526845534602,-0.002331181235103063,0.016661328467955722,0.010290241744928652,0.007010058089971902
2023-01-11,0.009119037796598062,0.009253578689635444,0.012898476759241717,0.010000391567539638,0.009987984965376022
2023-01-12,0.008756083873412646,0.008383077561054497,0.02249135480841421,0.01332669963320833,0.015715293674340367
2023-01-13,-0.00536965213075391,-0.0001134884883899896,-0.01600701087661701,-0.012645742307125117,-0.01322491658743072
2023-01-17,-0.01964654092151996,-0.009545141842092209,-0.004931254842957977,-0.0053809361364122186,-0.0059036052028266384
2023-01-18,0.03810845093076898,0.00944394876950605,0.03981224605021614,0.04047772577440407,0.042097946831712266
2023-01-19,0.022500476394439084,0.0022214561685201533,0.027597011859602016,0.03363818744341411,0.02933650337262472
